user_id,trips,traj_id
674,"['-73.99270535,40.74109556,2012-04-19 06:51:13', '-73.98402737,40.74404732,2012-04-19 15:31:44', '-73.98271885,40.7515016,2012-04-20 09:23:25', '-73.99270535,40.74109556,2012-04-20 10:22:06', '-73.98402737,40.74404732,2012-04-20 16:08:27', '-73.97577434,40.76123753,2012-04-20 19:54:59', '-73.99270535,40.74109556,2012-04-21 15:53:23', '-73.99270535,40.74109556,2012-04-22 12:16:52', '-73.99270535,40.74109556,2012-04-23 06:54:28', '-73.98402737,40.74404732,2012-04-23 16:10:55', '-73.99270535,40.74109556,2012-04-24 06:48:08', '-73.93837452,40.76750917,2012-04-24 13:21:22', '-73.98402737,40.74404732,2012-04-24 16:07:47', '-73.99270535,40.74109556,2012-04-25 07:47:46']",train_4906
674,"['-73.98402737,40.74404732,2012-04-27 09:07:10', '-73.99270535,40.74109556,2012-04-27 11:27:31', '-74.17938709,40.68968494,2012-04-28 05:51:57']",train_4907
674,"['-74.17938709,40.68968494,2012-05-01 14:49:20', '-73.99156268,40.72617632,2012-05-01 18:59:34', '-73.99270535,40.74109556,2012-05-02 07:54:28', '-73.99270535,40.74109556,2012-05-03 06:48:49', '-73.98402737,40.74404732,2012-05-03 16:09:13', '-73.99270535,40.74109556,2012-05-04 11:23:29', '-73.99270535,40.74109556,2012-05-05 09:14:12', '-73.98402737,40.74404732,2012-05-05 12:36:06']",train_4908
674,"['-73.99270535,40.74109556,2012-05-07 06:54:59', '-73.99270535,40.74109556,2012-05-08 06:51:35', '-73.98402737,40.74404732,2012-05-08 16:03:57', '-73.98037152,40.74906145,2012-05-08 21:43:47', '-73.99625896,40.72194135,2012-05-08 21:51:35', '-73.99270535,40.74109556,2012-05-09 07:52:12']",train_4909
674,"['-74.00032576,40.7277009,2012-05-10 14:08:24', '-73.98402737,40.74404732,2012-05-11 09:09:51', '-73.99270535,40.74109556,2012-05-11 11:27:25', '-74.00284501,40.73109393,2012-05-11 15:30:51', '-73.992856,40.73004029,2012-05-11 15:52:30']",train_4910
674,"['-74.17938709,40.68968494,2012-05-16 14:53:01', '-73.98402737,40.74404732,2012-05-16 16:17:25', '-73.98037152,40.74906145,2012-05-16 18:40:09', '-73.99270535,40.74109556,2012-05-17 06:53:02', '-73.93837452,40.76750917,2012-05-17 12:34:03', '-73.97577434,40.76123753,2012-05-18 10:36:12', '-73.99270535,40.74109556,2012-05-18 12:21:37', '-74.00060696,40.73008303,2012-05-18 19:59:18', '-73.99357639,40.7507948,2012-05-19 13:08:44']",train_4911
674,"['-73.99270535,40.74109556,2012-05-27 10:36:58', '-73.982745,40.722534,2012-05-27 14:13:49', '-73.99249812,40.72532779,2012-05-27 19:28:22']",train_4912
674,"['-73.99270535,40.74109556,2012-05-29 06:54:14', '-73.98402737,40.74404732,2012-05-29 16:03:04', '-73.99167401,40.68507996,2012-05-29 19:49:16']",train_4913
674,"['-73.99270535,40.74109556,2012-06-03 09:14:49', '-73.98402737,40.74404732,2012-06-03 11:24:15', '-73.99270535,40.74109556,2012-06-04 06:49:54']",train_4914
674,"['-73.99270535,40.74109556,2012-06-05 06:55:36', '-73.99270535,40.74109556,2012-06-06 06:52:11', '-73.99270535,40.74109556,2012-06-07 06:51:24', '-73.98037152,40.74906145,2012-06-07 18:35:18', '-73.97160178,40.75619842,2012-06-07 20:33:13', '-73.98402737,40.74404732,2012-06-08 09:07:09', '-73.99270535,40.74109556,2012-06-08 11:25:26', '-73.9997,40.734837,2012-06-08 22:02:11', '-74.00242035,40.73438434,2012-06-08 22:48:32', '-74.00624967,40.733412,2012-06-09 00:03:35', '-73.97786736,40.7491833,2012-06-09 17:30:08', '-73.99270535,40.74109556,2012-06-10 12:04:44', '-73.99042638,40.74434085,2012-06-10 15:29:56', '-73.99270535,40.74109556,2012-06-11 06:53:44', '-73.99270535,40.74109556,2012-06-12 06:51:09', '-73.98402737,40.74404732,2012-06-12 15:52:59', '-73.99270535,40.74109556,2012-06-13 07:53:47', '-73.98402737,40.74404732,2012-06-13 16:12:50', '-74.00042332,40.73539436,2012-06-13 19:01:55', '-73.9997,40.734837,2012-06-13 21:46:50', '-74.00624967,40.733412,2012-06-14 00:43:14']",train_4915
674,"['-73.99270535,40.74109556,2012-06-17 10:31:08', '-73.99270535,40.74109556,2012-06-18 06:51:31', '-73.98402737,40.74404732,2012-06-18 12:09:20', '-73.99270535,40.74109556,2012-06-19 05:54:06']",train_4916
674,"['-74.17938709,40.68968494,2012-07-06 19:58:52', '-73.99270535,40.74109556,2012-07-07 09:17:47', '-73.98402737,40.74404732,2012-07-07 12:36:10', '-73.97786736,40.7491833,2012-07-07 14:32:04', '-73.99270535,40.74109556,2012-07-08 09:14:47', '-73.99270535,40.74109556,2012-07-09 06:47:56', '-73.98402737,40.74404732,2012-07-09 16:09:49']",train_4917
674,"['-73.99270535,40.74109556,2012-07-11 06:53:15', '-73.98402737,40.74404732,2012-07-11 16:12:30', '-73.99270535,40.74109556,2012-07-12 06:49:58', '-73.98402737,40.74404732,2012-07-12 12:21:33', '-73.99270535,40.74109556,2012-07-13 11:23:51']",train_4918
674,"['-73.99270535,40.74109556,2012-07-16 06:52:03', '-73.99270535,40.74109556,2012-07-17 06:51:35', '-73.92655344,40.82827721,2012-07-17 19:00:42', '-73.98402737,40.74404732,2012-07-18 16:03:52']",train_4919
674,"['-73.99270535,40.74109556,2012-07-28 10:40:38', '-73.98402737,40.74404732,2012-07-28 12:41:46', '-73.98243763,40.74287041,2012-07-28 16:41:50', '-73.99953957,40.72837781,2012-07-29 00:36:01', '-73.98402737,40.74404732,2012-07-29 10:00:06', '-73.99270535,40.74109556,2012-07-29 12:26:03', '-73.99270535,40.74109556,2012-07-30 06:53:56', '-73.98402737,40.74404732,2012-07-30 16:08:29']",train_4920
674,"['-73.99270535,40.74109556,2012-08-14 12:23:55', '-73.98402737,40.74404732,2012-08-14 16:13:40', '-73.98037152,40.74906145,2012-08-14 18:44:42']",train_4921
674,"['-73.9858237,40.73183759,2012-08-18 19:06:12', '-73.99270535,40.74109556,2012-08-19 12:21:34', '-73.99270535,40.74109556,2012-08-20 07:47:50']",train_4922
674,"['-73.99270535,40.74109556,2012-09-14 13:23:27', '-73.99395578,40.74126054,2012-09-14 17:48:09', '-73.96289479,40.76636629,2012-09-15 12:44:46', '-73.995029,40.721488,2012-09-15 22:01:49']",train_4923
674,"['-73.97692323,40.75801773,2012-10-11 16:55:22', '-73.98852104,40.74588914,2012-10-11 19:23:47', '-74.00624967,40.733412,2012-10-12 00:19:10']",train_4924
674,"['-73.98402737,40.74404732,2012-10-18 16:10:50', '-73.99270535,40.74109556,2012-10-19 11:25:46', '-73.98402737,40.74404732,2012-10-19 16:10:01']",train_4925
675,"['-73.98943363,40.74186151,2012-04-03 14:15:05', '-73.98872765,40.73115587,2012-04-03 19:15:02', '-73.97928718,40.76224487,2012-04-04 02:30:08', '-73.97928718,40.76224487,2012-04-04 09:30:08', '-73.98943363,40.74186151,2012-04-04 14:15:04']",train_4926
675,"['-73.97928718,40.76224487,2012-04-06 09:30:10', '-73.78452301,40.64508936,2012-04-06 11:30:06', '-73.97928718,40.76224487,2012-04-07 09:30:07', '-73.78452301,40.64508936,2012-04-07 11:30:04', '-73.99070758,40.7308585,2012-04-07 14:30:07', '-73.99128147,40.73743415,2012-04-07 19:30:06', '-73.99757624,40.76362499,2012-04-07 20:45:06', '-74.00270154,40.75006726,2012-04-07 22:30:08', '-73.98922694,40.731698,2012-04-08 00:15:04', '-73.97928718,40.76224487,2012-04-08 02:30:05', '-73.97928718,40.76224487,2012-04-08 09:30:07', '-73.78452301,40.64508936,2012-04-08 11:30:05', '-73.99128147,40.73743415,2012-04-08 19:30:04', '-73.97928718,40.76224487,2012-04-09 09:30:09', '-73.78452301,40.64508936,2012-04-09 11:30:06', '-73.98943363,40.74186151,2012-04-09 14:15:05', '-73.97928718,40.76224487,2012-04-10 02:30:07', '-73.78452301,40.64508936,2012-04-10 11:30:08', '-73.98943363,40.74186151,2012-04-10 14:15:05', '-73.98872765,40.73115587,2012-04-10 19:15:05', '-73.97928718,40.76224487,2012-04-11 02:30:08', '-73.98872765,40.73115587,2012-04-11 19:15:02', '-73.97928718,40.76224487,2012-04-12 02:30:06', '-73.97928718,40.76224487,2012-04-12 09:30:09', '-73.98943363,40.74186151,2012-04-12 14:15:06', '-73.98922694,40.731698,2012-04-13 00:15:04', '-73.97928718,40.76224487,2012-04-13 02:30:07', '-73.78452301,40.64508936,2012-04-13 11:30:06', '-73.98872765,40.73115587,2012-04-13 19:15:04', '-73.99757624,40.76362499,2012-04-13 20:45:10', '-74.00270154,40.75006726,2012-04-13 22:30:08', '-73.98922694,40.731698,2012-04-14 00:15:05', '-73.97928718,40.76224487,2012-04-14 02:30:07', '-73.97928718,40.76224487,2012-04-14 09:30:06', '-73.78452301,40.64508936,2012-04-14 11:30:03', '-73.99070758,40.7308585,2012-04-14 14:30:06', '-73.99128147,40.73743415,2012-04-14 19:30:03', '-73.98922694,40.731698,2012-04-15 00:15:05', '-73.97928718,40.76224487,2012-04-15 09:30:07', '-73.78452301,40.64508936,2012-04-15 11:30:05', '-73.99070758,40.7308585,2012-04-15 14:30:05', '-73.97928718,40.76224487,2012-04-16 09:30:09', '-73.78452301,40.64508936,2012-04-16 11:30:06', '-73.98943363,40.74186151,2012-04-16 14:15:05', '-73.97928718,40.76224487,2012-04-17 09:30:09', '-73.78452301,40.64508936,2012-04-17 11:30:07', '-73.98943363,40.74186151,2012-04-17 14:15:04', '-73.98872765,40.73115587,2012-04-17 19:15:03', '-73.97928718,40.76224487,2012-04-18 09:30:07', '-73.78452301,40.64508936,2012-04-18 11:30:08', '-73.98943363,40.74186151,2012-04-18 14:15:04', '-73.98922694,40.731698,2012-04-19 00:15:05', '-73.97928718,40.76224487,2012-04-19 02:30:06', '-73.97928718,40.76224487,2012-04-19 09:30:11', '-73.98943363,40.74186151,2012-04-19 14:15:04', '-73.98872765,40.73115587,2012-04-19 19:15:04', '-74.00270154,40.75006726,2012-04-19 22:30:14', '-73.98922694,40.731698,2012-04-20 00:15:06', '-73.97928718,40.76224487,2012-04-20 02:30:06', '-73.97928718,40.76224487,2012-04-20 09:30:10', '-73.78452301,40.64508936,2012-04-20 11:30:06', '-73.98943363,40.74186151,2012-04-20 14:15:06', '-73.99757624,40.76362499,2012-04-20 20:45:09', '-74.00270154,40.75006726,2012-04-20 22:30:09', '-73.98922694,40.731698,2012-04-21 00:15:05', '-73.97928718,40.76224487,2012-04-21 02:30:06', '-73.97928718,40.76224487,2012-04-21 09:30:07', '-73.78452301,40.64508936,2012-04-21 11:30:06', '-73.99128147,40.73743415,2012-04-21 19:30:04', '-73.99757624,40.76362499,2012-04-21 20:45:08', '-74.00270154,40.75006726,2012-04-21 22:30:08', '-73.98922694,40.731698,2012-04-22 00:15:05', '-73.97928718,40.76224487,2012-04-22 02:30:06', '-73.97928718,40.76224487,2012-04-22 09:30:09', '-73.78452301,40.64508936,2012-04-22 11:30:05', '-73.99128147,40.73743415,2012-04-22 19:30:04', '-73.99757624,40.76362499,2012-04-22 20:45:11', '-74.00270154,40.75006726,2012-04-22 22:30:08', '-73.97928718,40.76224487,2012-04-23 02:30:07', '-73.97928718,40.76224487,2012-04-23 09:30:09', '-73.98943363,40.74186151,2012-04-23 14:15:07', '-73.98872765,40.73115587,2012-04-23 19:15:04', '-73.97928718,40.76224487,2012-04-24 02:30:07', '-73.97928718,40.76224487,2012-04-24 09:30:54', '-73.78452301,40.64508936,2012-04-24 11:30:07', '-73.98943363,40.74186151,2012-04-24 14:17:44', '-73.98872765,40.73115587,2012-04-24 19:15:04', '-73.97928718,40.76224487,2012-04-25 09:30:31', '-73.98943363,40.74186151,2012-04-25 14:15:09', '-73.98872765,40.73115587,2012-04-25 19:15:04', '-73.98922694,40.731698,2012-04-26 00:15:05', '-73.97928718,40.76224487,2012-04-26 02:30:09', '-73.97928718,40.76224487,2012-04-26 09:30:10']",train_4927
675,"['-73.97928718,40.76224487,2012-04-27 09:30:15', '-73.98943363,40.74186151,2012-04-27 14:15:06', '-73.98872765,40.73115587,2012-04-27 19:15:04', '-73.99757624,40.76362499,2012-04-27 20:45:08', '-74.00270154,40.75006726,2012-04-27 22:30:09', '-73.98922694,40.731698,2012-04-28 00:15:04', '-73.97928718,40.76224487,2012-04-28 02:30:06', '-73.78452301,40.64508936,2012-04-28 11:30:07', '-73.99128147,40.73743415,2012-04-28 19:30:04', '-73.99757624,40.76362499,2012-04-28 20:45:07', '-74.00270154,40.75006726,2012-04-28 22:30:08', '-73.98922694,40.731698,2012-04-29 00:15:06', '-73.97928718,40.76224487,2012-04-29 02:30:05', '-73.97928718,40.76224487,2012-04-29 09:30:05']",train_4928
675,"['-73.97928718,40.76224487,2012-05-03 09:30:09', '-73.78452301,40.64508936,2012-05-03 11:30:05', '-73.98872765,40.73115587,2012-05-03 19:15:04', '-73.98922694,40.731698,2012-05-04 00:15:06', '-73.97928718,40.76224487,2012-05-04 02:33:09', '-73.97928718,40.76224487,2012-05-04 09:30:08', '-73.78452301,40.64508936,2012-05-04 11:30:06', '-73.98943363,40.74186151,2012-05-04 14:15:06', '-73.98872765,40.73115587,2012-05-04 19:15:03', '-73.99757624,40.76362499,2012-05-04 20:45:09', '-74.00270154,40.75006726,2012-05-04 22:30:08', '-73.98922694,40.731698,2012-05-05 00:15:04', '-73.97928718,40.76224487,2012-05-05 02:30:06', '-73.78452301,40.64508936,2012-05-05 11:30:05', '-73.99757624,40.76362499,2012-05-05 20:45:06', '-73.99070758,40.7308585,2012-05-06 14:30:07', '-73.99128147,40.73743415,2012-05-06 19:30:03', '-74.00270154,40.75006726,2012-05-06 22:30:08', '-73.97928718,40.76224487,2012-05-07 02:30:05', '-73.97928718,40.76224487,2012-05-07 09:30:07', '-73.78452301,40.64508936,2012-05-07 11:30:07', '-73.98943363,40.74186151,2012-05-07 14:15:05', '-73.97928718,40.76224487,2012-05-08 09:30:08', '-73.78452301,40.64508936,2012-05-08 11:30:06', '-73.98943363,40.74186151,2012-05-08 14:15:04', '-73.98872765,40.73115587,2012-05-08 19:15:04', '-73.97928718,40.76224487,2012-05-09 02:30:07', '-73.97928718,40.76224487,2012-05-09 09:30:09', '-73.78452301,40.64508936,2012-05-09 11:30:07', '-73.98943363,40.74186151,2012-05-09 14:15:06', '-73.98872765,40.73115587,2012-05-09 19:15:03', '-73.98943363,40.74186151,2012-05-10 14:15:05', '-73.98872765,40.73115587,2012-05-10 19:15:05', '-73.99757624,40.76362499,2012-05-10 20:45:19', '-74.00270154,40.75006726,2012-05-10 22:30:11', '-73.98922694,40.731698,2012-05-11 00:15:05', '-73.97928718,40.76224487,2012-05-11 02:30:10', '-73.97928718,40.76224487,2012-05-11 09:30:09', '-73.78452301,40.64508936,2012-05-11 11:30:10', '-73.98943363,40.74186151,2012-05-11 14:15:06', '-73.98872765,40.73115587,2012-05-11 19:15:05', '-73.99757624,40.76362499,2012-05-11 20:45:12', '-74.00270154,40.75006726,2012-05-11 22:30:22', '-73.98922694,40.731698,2012-05-12 00:15:06', '-73.97928718,40.76224487,2012-05-12 02:30:06', '-73.97928718,40.76224487,2012-05-12 09:30:13', '-73.78452301,40.64508936,2012-05-12 11:30:11', '-73.99070758,40.7308585,2012-05-12 14:30:09', '-73.99757624,40.76362499,2012-05-12 20:45:16', '-74.00270154,40.75006726,2012-05-12 22:30:13', '-73.98922694,40.731698,2012-05-13 00:15:08', '-73.97928718,40.76224487,2012-05-13 02:30:10', '-73.97928718,40.76224487,2012-05-13 09:30:13', '-73.99128147,40.73743415,2012-05-13 19:30:06', '-73.99757624,40.76362499,2012-05-13 20:45:20', '-74.00270154,40.75006726,2012-05-13 22:30:14', '-73.97928718,40.76224487,2012-05-14 02:30:05', '-73.97928718,40.76224487,2012-05-14 09:30:11', '-73.78452301,40.64508936,2012-05-14 11:30:07', '-73.98943363,40.74186151,2012-05-14 14:15:06', '-73.98872765,40.73115587,2012-05-14 19:15:05', '-73.97928718,40.76224487,2012-05-15 02:30:06', '-73.97928718,40.76224487,2012-05-15 09:30:06', '-73.78452301,40.64508936,2012-05-15 11:30:09', '-73.98943363,40.74186151,2012-05-15 14:15:13', '-73.97928718,40.76224487,2012-05-16 02:30:09', '-73.97928718,40.76224487,2012-05-16 09:30:11', '-73.78452301,40.64508936,2012-05-16 11:30:09', '-73.98943363,40.74186151,2012-05-16 14:15:08', '-73.98872765,40.73115587,2012-05-16 19:15:05', '-73.98922694,40.731698,2012-05-17 00:15:06', '-73.97928718,40.76224487,2012-05-17 02:30:08', '-73.97928718,40.76224487,2012-05-17 09:30:12', '-73.78452301,40.64508936,2012-05-17 11:30:14', '-73.98943363,40.74186151,2012-05-17 14:15:07', '-73.97928718,40.76224487,2012-05-18 09:30:09', '-73.78452301,40.64508936,2012-05-18 11:30:10', '-73.98872765,40.73115587,2012-05-18 19:15:04', '-73.99757624,40.76362499,2012-05-18 20:45:08', '-74.00270154,40.75006726,2012-05-18 22:30:14', '-73.98922694,40.731698,2012-05-19 00:15:05', '-73.97928718,40.76224487,2012-05-19 02:30:04', '-73.97928718,40.76224487,2012-05-19 09:30:09', '-73.78452301,40.64508936,2012-05-19 11:30:10', '-73.99070758,40.7308585,2012-05-19 14:30:09']",train_4929
675,"['-73.97928718,40.76224487,2012-05-21 09:30:12', '-73.78452301,40.64508936,2012-05-21 11:30:08', '-73.98943363,40.74186151,2012-05-21 14:15:13', '-73.97928718,40.76224487,2012-05-22 02:30:08', '-73.97928718,40.76224487,2012-05-22 09:30:12', '-73.78452301,40.64508936,2012-05-22 11:30:08']",train_4930
675,"['-73.98872765,40.73115587,2012-05-23 19:15:07', '-73.98922694,40.731698,2012-05-24 00:15:05', '-73.97928718,40.76224487,2012-05-24 02:30:10']",train_4931
675,"['-73.97928718,40.76224487,2012-05-25 09:30:11', '-73.78452301,40.64508936,2012-05-25 11:30:08', '-73.98943363,40.74186151,2012-05-25 14:15:06', '-73.98872765,40.73115587,2012-05-25 19:15:06', '-73.99757624,40.76362499,2012-05-25 20:45:14', '-74.00270154,40.75006726,2012-05-25 22:30:13', '-73.97928718,40.76224487,2012-05-26 02:30:09', '-73.99128147,40.73743415,2012-05-26 19:30:05', '-73.99757624,40.76362499,2012-05-26 20:45:09', '-74.00270154,40.75006726,2012-05-26 22:30:10', '-73.98922694,40.731698,2012-05-27 00:15:05', '-73.97928718,40.76224487,2012-05-27 02:30:08', '-73.97928718,40.76224487,2012-05-27 09:30:09', '-73.78452301,40.64508936,2012-05-27 11:30:06', '-73.99070758,40.7308585,2012-05-27 14:30:08', '-73.99128147,40.73743415,2012-05-27 19:30:05', '-73.99757624,40.76362499,2012-05-27 20:45:12', '-74.00270154,40.75006726,2012-05-27 22:30:12', '-73.97928718,40.76224487,2012-05-28 02:30:10', '-73.97928718,40.76224487,2012-05-28 09:30:14', '-73.78452301,40.64508936,2012-05-28 11:30:08', '-73.98943363,40.74186151,2012-05-28 14:15:05', '-73.98872765,40.73115587,2012-05-28 19:15:03', '-73.97928718,40.76224487,2012-05-29 02:30:07', '-73.97928718,40.76224487,2012-05-29 09:30:11', '-73.78452301,40.64508936,2012-05-29 11:30:09', '-73.98872765,40.73115587,2012-05-29 19:15:04', '-73.97928718,40.76224487,2012-05-30 02:30:08']",train_4932
675,"['-73.78452301,40.64508936,2012-05-31 11:30:14', '-73.98943363,40.74186151,2012-05-31 14:15:06', '-73.97928718,40.76224487,2012-06-01 09:30:13', '-73.78452301,40.64508936,2012-06-01 11:30:12', '-73.98943363,40.74186151,2012-06-01 14:16:11']",train_4933
675,"['-73.99128147,40.73743415,2012-06-02 19:30:05', '-73.99757624,40.76362499,2012-06-02 20:45:16', '-74.00270154,40.75006726,2012-06-02 22:30:36', '-73.97928718,40.76224487,2012-06-03 02:30:07', '-73.97928718,40.76224487,2012-06-03 09:33:07', '-73.78452301,40.64508936,2012-06-03 11:30:06', '-73.99128147,40.73743415,2012-06-03 19:30:03', '-74.00270154,40.75006726,2012-06-03 22:30:11', '-73.98872765,40.73115587,2012-06-04 19:15:04', '-73.97928718,40.76224487,2012-06-05 02:30:07', '-73.97928718,40.76224487,2012-06-05 09:30:10']",train_4934
675,"['-73.97928718,40.76224487,2012-06-06 09:30:11', '-73.98943363,40.74186151,2012-06-06 14:15:09', '-73.98872765,40.73115587,2012-06-06 19:15:06', '-73.98922694,40.731698,2012-06-07 00:15:08', '-73.97928718,40.76224487,2012-06-07 02:30:07', '-73.78452301,40.64508936,2012-06-07 11:30:21', '-73.98943363,40.74186151,2012-06-07 14:15:10', '-73.98872765,40.73115587,2012-06-07 19:15:04', '-73.99757624,40.76362499,2012-06-07 20:45:20', '-73.97928718,40.76224487,2012-06-08 09:30:10', '-73.98943363,40.74186151,2012-06-08 14:15:08', '-73.98872765,40.73115587,2012-06-08 19:15:05', '-73.99757624,40.76362499,2012-06-08 20:45:14', '-74.00270154,40.75006726,2012-06-08 22:30:14', '-73.98922694,40.731698,2012-06-09 00:15:06', '-73.97928718,40.76224487,2012-06-09 02:30:07', '-73.78452301,40.64508936,2012-06-09 11:30:06', '-73.99070758,40.7308585,2012-06-09 14:30:07', '-73.99757624,40.76362499,2012-06-09 20:45:41', '-74.00270154,40.75006726,2012-06-09 22:30:14', '-73.98922694,40.731698,2012-06-10 00:15:04', '-73.97928718,40.76224487,2012-06-10 02:30:05', '-73.97928718,40.76224487,2012-06-10 09:30:08', '-73.78452301,40.64508936,2012-06-10 11:30:09', '-74.00270154,40.75006726,2012-06-10 22:30:13', '-73.97928718,40.76224487,2012-06-11 02:30:06', '-73.97928718,40.76224487,2012-06-11 09:30:08', '-73.78452301,40.64508936,2012-06-11 11:30:08', '-73.98872765,40.73115587,2012-06-11 19:15:04', '-73.97928718,40.76224487,2012-06-12 09:30:10', '-73.78452301,40.64508936,2012-06-12 11:30:08', '-73.98943363,40.74186151,2012-06-12 14:15:06', '-73.98872765,40.73115587,2012-06-12 19:15:06', '-73.97928718,40.76224487,2012-06-13 02:30:08', '-73.97928718,40.76224487,2012-06-13 09:30:11', '-73.78452301,40.64508936,2012-06-13 11:30:09', '-73.98943363,40.74186151,2012-06-13 14:15:07', '-73.98872765,40.73115587,2012-06-13 19:15:04', '-73.98922694,40.731698,2012-06-14 00:15:05', '-73.97928718,40.76224487,2012-06-14 02:30:07']",train_4935
675,"['-73.99128147,40.73743415,2012-06-16 19:30:04', '-73.99757624,40.76362499,2012-06-16 20:45:09', '-74.00270154,40.75006726,2012-06-16 22:30:09', '-73.98922694,40.731698,2012-06-17 00:15:04', '-73.97928718,40.76224487,2012-06-17 02:30:04', '-73.97928718,40.76224487,2012-06-17 09:30:07', '-73.99070758,40.7308585,2012-06-17 14:30:06', '-73.97928718,40.76224487,2012-06-18 02:30:06', '-73.97928718,40.76224487,2012-06-18 09:30:09', '-73.78452301,40.64508936,2012-06-18 11:30:08', '-73.98943363,40.74186151,2012-06-18 14:15:05']",train_4936
675,"['-73.98872765,40.73115587,2012-06-20 19:15:03', '-73.98922694,40.731698,2012-06-21 00:15:05', '-73.97928718,40.76224487,2012-06-21 02:30:05', '-73.97928718,40.76224487,2012-06-21 09:30:07']",train_4937
